[z = 7.5513520906924815e-6, y = 2.330857612322895e-10], [vz = 6.945179963159011e6, vy = 99.52329985041752], [az = 9.635794613443436e10, ay = 2.9757243518812545e6]
[z = 7.5582972706556405e-6, y = 2.331852845321399e-10], [vz = 6.945179963255191e6, vy = 99.5232998533863], [az = 9.618078169633676e10, ay = 2.9687889596936377e6]
[z = 7.565242450618896e-6, y = 2.332848078319933e-10], [vz = 6.945179963351196e6, vy = 99.52329985634819], [az = 9.600410541322444e10, ay = 2.96187670785994e6]
[z = 7.572187630582247e-6, y = 2.333843311318496e-10], [vz = 6.945179963447023e6, vy = 99.52329985930318], [az = 9.582791549334135e10, ay = 2.954987496663217e6]
[z = 7.579132810545694e-6, y = 2.3348385443170894e-10], [vz = 6.945179963542676e6, vy = 99.5232998622513], [az = 9.565221015314445e10, ay = 2.9481212269113036e6]
[z = 7.586077990509237e-6, y = 2.335833777315712e-10], [vz = 6.945179963638153e6, vy = 99.52329986519258], [az = 9.547698761725877e10, ay = 2.9412777999335635e6]
[z = 7.593023170472876e-6, y = 2.336829010314364e-10], [vz = 6.945179963733455e6, vy = 99.52329986812704], [az = 9.53022461184326e10, ay = 2.9344571175776534e6]
[z = 7.599968350436609e-6, y = 2.337824243313045e-10], [vz = 6.945179963828583e6, vy = 99.5232998710547], [az = 9.512798389749281e10, ay = 2.927659082206313e6]
[z = 7.606913530400437e-6, y = 2.3388194763117556e-10], [vz = 6.945179963923537e6, vy = 99.52329987397559], [az = 9.495419920330072e10, ay = 2.9208835966941863e6]
[z = 7.613858710364361e-6, y = 2.339814709310495e-10], [vz = 6.945179964018318e6, vy = 99.52329987688972], [az = 9.478089029270796e10, ay = 2.9141305644246484e6]
[z = 7.620803890328379e-6, y = 2.340809942309264e-10], [vz = 6.945179964112926e6, vy = 99.52329987979712], [az = 9.460805543051271e10, ay = 2.9073998892866625e6]
[z = 7.627749070292492e-6, y = 2.341805175308062e-10], [vz = 6.945179964207362e6, vy = 99.52329988269781], [az = 9.443569288941675e10, ay = 2.9006914756716792e6]
[z = 7.6346942502567e-6, y = 2.342800408306889e-10], [vz = 6.945179964301626e6, vy = 99.52329988559183], [az = 9.426380094998145e10, ay = 2.894005228470512e6]
[z = 7.641639430221e-6, y = 2.343795641305745e-10], [vz = 6.945179964395719e6, vy = 99.52329988847917], [az = 9.409237790058571e10, ay = 2.8873410530702854e6]
[z = 7.648584610185396e-6, y = 2.34479087430463e-10], [vz = 6.94517996448964e6, vy = 99.52329989135987], [az = 9.392142203738306e10, ay = 2.880698855351376e6]
[z = 7.655529790149885e-6, y = 2.3457861073035436e-10], [vz = 6.94517996458339e6, vy = 99.52329989423394], [az = 9.37509316642589e10, ay = 2.8740785416843654e6]
[z = 7.662474970114468e-6, y = 2.346781340302486e-10], [vz = 6.945179964676972e6, vy = 99.52329989710142], [az = 9.35809050927891e10, ay = 2.8674800189270526e6]
[z = 7.669420150079145e-6, y = 2.347776573301457e-10], [vz = 6.945179964770383e6, vy = 99.52329989996232], [az = 9.341134064219797e10, ay = 2.8609031944214567e6]
[z = 7.676365330043915e-6, y = 2.3487718063004566e-10], [vz = 6.945179964863625e6, vy = 99.52329990281667], [az = 9.324223663931638e10, ay = 2.8543479759908402e6]
[z = 7.683310510008779e-6, y = 2.3497670392994846e-10], [vz = 6.945179964956699e6, vy = 99.52329990566449], [az = 9.307359141854095e10, ay = 2.8478142719367747e6]
[z = 7.690255689973735e-6, y = 2.350762272298541e-10], [vz = 6.945179965049604e6, vy = 99.52329990850579], [az = 9.290540332179282e10, ay = 2.841301991036207e6]
[z = 7.697200869938785e-6, y = 2.351757505297626e-10], [vz = 6.945179965142341e6, vy = 99.5232999113406], [az = 9.273767069847688e10, ay = 2.83481104253856e6]
[z = 7.704146049903927e-6, y = 2.3527527382967393e-10], [vz = 6.945179965234912e6, vy = 99.52329991416894], [az = 9.257039190544136e10, ay = 2.828341336162839e6]
[z = 7.711091229869162e-6, y = 2.353747971295881e-10], [vz = 6.945179965327316e6, vy = 99.52329991699084], [az = 9.240356530693747e10, ay = 2.8218927820947757e6]
[z = 7.718036409834489e-6, y = 2.354743204295051e-10], [vz = 6.945179965419553e6, vy = 99.5232999198063], [az = 9.223718927457959e10, ay = 2.81546529098398e6]
[z = 7.724981589799908e-6, y = 2.355738437294249e-10], [vz = 6.945179965511625e6, vy = 99.52329992261537], [az = 9.207126218730544e10, ay = 2.809058773941112e6]
[z = 7.73192676976542e-6, y = 2.356733670293475e-10], [vz = 6.94517996560353e6, vy = 99.52329992541804], [az = 9.190578243133633e10, ay = 2.80267314253508e6]
[z = 7.738871949731024e-6, y = 2.357728903292729e-10], [vz = 6.945179965695271e6, vy = 99.52329992821436], [az = 9.174074840013843e10, ay = 2.796308308790256e6]
[z = 7.745817129696719e-6, y = 2.3587241362920114e-10], [vz = 6.945179965786847e6, vy = 99.52329993100432], [az = 9.157615849438344e10, ay = 2.7899641851837095e6]
[z = 7.752762309662505e-6, y = 2.359719369291321e-10], [vz = 6.945179965878259e6, vy = 99.52329993378795], [az = 9.141201112191e10, ay = 2.783640684642463e6]
[z = 7.759707489628383e-6, y = 2.360714602290659e-10], [vz = 6.945179965969508e6, vy = 99.5232999365653], [az = 9.12483046976849e10, ay = 2.777337720540754e6]
[z = 7.766652669594353e-6, y = 2.3617098352900245e-10], [vz = 6.945179966060593e6, vy = 99.52329993933635], [az = 9.108503764376521e10, ay = 2.7710552066973415e6]
[z = 7.773597849560414e-6, y = 2.362705068289418e-10], [vz = 6.945179966151515e6, vy = 99.52329994210115], [az = 9.092220838926009e10, ay = 2.7647930573728103e6]
[z = 7.780543029526564e-6, y = 2.363700301288839e-10], [vz = 6.945179966242275e6, vy = 99.5232999448597], [az = 9.075981537029274e10, ay = 2.758551187266893e6]
[z = 7.787488209492807e-6, y = 2.3646955342882874e-10], [vz = 6.945179966332873e6, vy = 99.52329994761203], [az = 9.059785702996346e10, ay = 2.752329511515834e6]
[z = 7.79443338945914e-6, y = 2.3656907672877636e-10], [vz = 6.945179966423309e6, vy = 99.52329995035817], [az = 9.043633181831155e10, ay = 2.7461279456897345e6]
[z = 7.801378569425564e-6, y = 2.3666860002872673e-10], [vz = 6.945179966513584e6, vy = 99.52329995309812], [az = 9.027523819227908e10, ay = 2.73994640578996e6]
[z = 7.808323749392077e-6, y = 2.3676812332867984e-10], [vz = 6.945179966603699e6, vy = 99.5232999558319], [az = 9.011457461567319e10, ay = 2.7337848082465245e6]
[z = 7.81526892935868e-6, y = 2.368676466286357e-10], [vz = 6.945179966693654e6, vy = 99.52329995855955], [az = 8.99543395591303e10, ay = 2.7276430699155247e6]
[z = 7.822214109325373e-6, y = 2.369671699285942e-10], [vz = 6.945179966783448e6, vy = 99.52329996128107], [az = 8.979453150007887e10, ay = 2.7215211080765645e6]
[z = 7.829159289292156e-6, y = 2.370666932285555e-10], [vz = 6.945179966873083e6, vy = 99.5232999639965], [az = 8.963514892270386e10, ay = 2.7154188404302206e6]
[z = 7.836104469259028e-6, y = 2.371662165285195e-10], [vz = 6.945179966962559e6, vy = 99.52329996670584], [az = 8.947619031791069e10, ay = 2.7093361850955226e6]
[z = 7.84304964922599e-6, y = 2.372657398284862e-10], [vz = 6.945179967051877e6, vy = 99.52329996940911], [az = 8.931765418328925e10, ay = 2.7032730606074287e6]
[z = 7.849994829193042e-6, y = 2.373652631284556e-10], [vz = 6.945179967141036e6, vy = 99.52329997210634], [az = 8.915953902307848e10, ay = 2.69722938591434e6]
[z = 7.856940009160184e-6, y = 2.3746478642842774e-10], [vz = 6.945179967230038e6, vy = 99.52329997479755], [az = 8.900184334813132e10, ay = 2.6912050803756346e6]
[z = 7.863885189127414e-6, y = 2.3756430972840256e-10], [vz = 6.945179967318882e6, vy = 99.52329997748275], [az = 8.88445656758795e10, ay = 2.6852000637592017e6]
[z = 7.870830369094733e-6, y = 2.3766383302838e-10], [vz = 6.94517996740757e6, vy = 99.52329998016197], [az = 8.868770453029868e10, ay = 2.6792142562390044e6]
[z = 7.877775549062141e-6, y = 2.3776335632836016e-10], [vz = 6.945179967496102e6, vy = 99.52329998283521], [az = 8.853125844187364e10, ay = 2.673247578392649e6]
[z = 7.884720729029637e-6, y = 2.37862879628343e-10], [vz = 6.945179967584477e6, vy = 99.52329998550252], [az = 8.837522594756436e10, ay = 2.6672999511989956e6]
[z = 7.891665908997221e-6, y = 2.379624029283285e-10], [vz = 6.945179967672696e6, vy = 99.52329998816388], [az = 8.821960559077121e10, ay = 2.6613712960357447e6]
[z = 7.898611088964893e-6, y = 2.380619262283167e-10], [vz = 6.94517996776076e6, vy = 99.52329999081934], [az = 8.806439592130156e10, ay = 2.6554615346770873e6]
[z = 7.905556268932653e-6, y = 2.3816144952830747e-10], [vz = 6.94517996784867e6, vy = 99.52329999346891], [az = 8.790959549533533e10, ay = 2.6495705892913216e6]
[z = 7.912501448900501e-6, y = 2.3826097282830096e-10], [vz = 6.945179967936425e6, vy = 99.52329999611261], [az = 8.775520287539198e10, ay = 2.6436983824385316e6]
[z = 7.919446628868438e-6, y = 2.383604961282971e-10], [vz = 6.945179968024026e6, vy = 99.52329999875046], [az = 8.760121663029688e10, ay = 2.637844837068254e6]
[z = 7.926391808836462e-6, y = 2.3846001942829583e-10], [vz = 6.945179968111473e6, vy = 99.52330000138247], [az = 8.744763533514824e10, ay = 2.63200987651717e6]
[z = 7.933336988804573e-6, y = 2.3855954272829723e-10], [vz = 6.945179968198768e6, vy = 99.52330000400866], [az = 8.7294457571284e10, ay = 2.6261934245068063e6]
[z = 7.940282168772772e-6, y = 2.3865906602830126e-10], [vz = 6.94517996828591e6, vy = 99.52330000662906], [az = 8.714168192624927e10, ay = 2.620395405141266e6]
[z = 7.947227348741057e-6, y = 2.3875858932830787e-10], [vz = 6.945179968372899e6, vy = 99.52330000924367], [az = 8.698930699376369e10, ay = 2.6146157429049583e6]
[z = 7.95417252870943e-6, y = 2.388581126283171e-10], [vz = 6.945179968459737e6, vy = 99.52330001185253], [az = 8.683733137368878e10, ay = 2.608854362660349e6]
[z = 7.96111770867789e-6, y = 2.3895763592832896e-10], [vz = 6.945179968546422e6, vy = 99.52330001445564], [az = 8.668575367199646e10, ay = 2.6031111896457425e6]
[z = 7.968062888646436e-6, y = 2.3905715922834344e-10], [vz = 6.945179968632957e6, vy = 99.52330001705303], [az = 8.653457250073616e10, ay = 2.5973861494730404e6]
[z = 7.975008068615069e-6, y = 2.391566825283605e-10], [vz = 6.945179968719341e6, vy = 99.52330001964471], [az = 8.638378647800407e10, ay = 2.5916791681255717e6]
[z = 7.981953248583788e-6, y = 2.3925620582838014e-10], [vz = 6.945179968805574e6, vy = 99.5233000222307], [az = 8.623339422791064e10, ay = 2.585990171955876e6]
[z = 7.988898428552593e-6, y = 2.3935572912840237e-10], [vz = 6.945179968891657e6, vy = 99.52330002481102], [az = 8.608339438054976e10, ay = 2.5803190876835464e6]
[z = 7.995843608521485e-6, y = 2.394552524284272e-10], [vz = 6.945179968977591e6, vy = 99.52330002738569], [az = 8.593378557196747e10, ay = 2.5746658423930723e6]
[z = 8.002788788490463e-6, y = 2.395547757284546e-10], [vz = 6.945179969063375e6, vy = 99.52330002995471], [az = 8.578456644413062e10, ay = 2.5690303635316887e6]
[z = 8.009733968459526e-6, y = 2.396542990284845e-10], [vz = 6.945179969149011e6, vy = 99.52330003251812], [az = 8.563573564489659e10, ay = 2.563412578907258e6]
[z = 8.016679148428675e-6, y = 2.39753822328517e-10], [vz = 6.945179969234498e6, vy = 99.52330003507593], [az = 8.548729182798222e10, ay = 2.5578124166861456e6]
[z = 8.023624328397909e-6, y = 2.3985334562855213e-10], [vz = 6.945179969319837e6, vy = 99.52330003762816], [az = 8.53392336529337e10, ay = 2.5522298053911324e6]
[z = 8.03056950836723e-6, y = 2.3995286892858976e-10], [vz = 6.945179969405029e6, vy = 99.52330004017483], [az = 8.519155978509584e10, ay = 2.5466646738993134e6]
[z = 8.037514688336634e-6, y = 2.4005239222862993e-10], [vz = 6.945179969490074e6, vy = 99.52330004271595], [az = 8.504426889558253e10, ay = 2.541116951440038e6]
[z = 8.044459868306124e-6, y = 2.4015191552867263e-10], [vz = 6.945179969574971e6, vy = 99.52330004525153], [az = 8.489735966124652e10, ay = 2.535586567592852e6]
[z = 8.051405048275698e-6, y = 2.4025143882871786e-10], [vz = 6.945179969659722e6, vy = 99.5233000477816], [az = 8.475083076464977e10, ay = 2.530073452285446e6]
[z = 8.058350228245358e-6, y = 2.4035096212876563e-10], [vz = 6.9451799697443275e6, vy = 99.52330005030618], [az = 8.460468089403406e10, ay = 2.5245775357916383e6]
[z = 8.065295408215101e-6, y = 2.4045048542881593e-10], [vz = 6.945179969828786e6, vy = 99.52330005282528], [az = 8.445890874329129e10, ay = 2.5190987487293407e6]
[z = 8.07224058818493e-6, y = 2.4055000872886877e-10], [vz = 6.9451799699131e6, vy = 99.52330005533891], [az = 8.431351301193465e10, ay = 2.5136370220585708e6]
[z = 8.079185768154843e-6, y = 2.406495320289241e-10], [vz = 6.945179969997268e6, vy = 99.5233000578471], [az = 8.41684924050694e10, ay = 2.508192287079456e6]
[z = 8.086130948124841e-6, y = 2.4074905532898193e-10], [vz = 6.945179970081292e6, vy = 99.52330006034985], [az = 8.402384563336417e10, ay = 2.5027644754302558e6]
[z = 8.093076128094922e-6, y = 2.4084857862904226e-10], [vz = 6.945179970165172e6, vy = 99.52330006284721], [az = 8.38795714130222e10, ay = 2.497353519085405e6]
[z = 8.100021308065088e-6, y = 2.409481019291051e-10], [vz = 6.945179970248907e6, vy = 99.52330006533917], [az = 8.373566846575308e10, ay = 2.491959350353562e6]
[z = 8.106966488035337e-6, y = 2.4104762522917047e-10], [vz = 6.945179970332499e6, vy = 99.52330006782576], [az = 8.359213551874396e10, ay = 2.4865819018756635e6]
[z = 8.113911668005668e-6, y = 2.411471485292383e-10], [vz = 6.945179970415948e6, vy = 99.52330007030697], [az = 8.344897130463182e10, ay = 2.4812211066230093e6]
[z = 8.120856847976085e-6, y = 2.412466718293086e-10], [vz = 6.945179970499254e6, vy = 99.52330007278285], [az = 8.330617456147554e10, ay = 2.4758768978953543e6]
[z = 8.127802027946584e-6, y = 2.413461951293814e-10], [vz = 6.945179970582417e6, vy = 99.52330007525339], [az = 8.316374403272772e10, ay = 2.470549209318998e6]
[z = 8.134747207917166e-6, y = 2.4144571842945666e-10], [vz = 6.945179970665439e6, vy = 99.52330007771863], [az = 8.302167846720728e10, ay = 2.465237974844907e6]
[z = 8.141692387887832e-6, y = 2.4154524172953437e-10], [vz = 6.945179970748319e6, vy = 99.52330008017857], [az = 8.287997661907204e10, ay = 2.4599431287468458e6]
[z = 8.14863756785858e-6, y = 2.4164476502961455e-10], [vz = 6.945179970831058e6, vy = 99.52330008263324], [az = 8.273863724779118e10, ay = 2.454664605619501e6]
[z = 8.155582747829412e-6, y = 2.4174428832969716e-10], [vz = 6.945179970913656e6, vy = 99.52330008508264], [az = 8.259765911811826e10, ay = 2.4494023403766486e6]
[z = 8.162527927800326e-6, y = 2.4184381162978226e-10], [vz = 6.9451799709961135e6, vy = 99.52330008752679], [az = 8.245704100006439e10, ay = 2.4441562682493147e6]
[z = 8.169473107771322e-6, y = 2.419433349298698e-10], [vz = 6.94517997107843e6, vy = 99.52330008996572], [az = 8.231678166887085e10, ay = 2.4389263247839394e6]
[z = 8.1764182877424e-6, y = 2.4204285822995973e-10], [vz = 6.945179971160607e6, vy = 99.52330009239942], [az = 8.217687990498305e10, ay = 2.4337124458405813e6]
[z = 8.183363467713561e-6, y = 2.421423815300521e-10], [vz = 6.945179971242645e6, vy = 99.52330009482795], [az = 8.203733449402365e10, ay = 2.428514567591107e6]
[z = 8.190308647684804e-6, y = 2.4224190483014693e-10], [vz = 6.945179971324543e6, vy = 99.52330009725128], [az = 8.189814422676633e10, ay = 2.4233326265174057e6]
[z = 8.197253827656128e-6, y = 2.4234142813024417e-10], [vz = 6.9451799714063015e6, vy = 99.52330009966944], [az = 8.17593078991095e10, ay = 2.4181665594096133e6]
[z = 8.204199007627534e-6, y = 2.4244095143034385e-10], [vz = 6.945179971487923e6, vy = 99.52330010208246], [az = 8.16208243120503e10, ay = 2.4130163033643453e6]
[z = 8.211144187599023e-6, y = 2.4254047473044595e-10], [vz = 6.945179971569405e6, vy = 99.52330010449035], [az = 8.148269227165901e10, ay = 2.4078817957829563e6]
[z = 8.218089367570593e-6, y = 2.4263999803055043e-10], [vz = 6.945179971650749e6, vy = 99.5233001068931], [az = 8.134491058905267e10, ay = 2.4027629743697746e6]
[z = 8.225034547542244e-6, y = 2.4273952133065734e-10], [vz = 6.945179971731957e6, vy = 99.52330010929076], [az = 8.120747808037004e10, ay = 2.3976597771303924e6]
[z = 8.231979727513977e-6, y = 2.4283904463076663e-10], [vz = 6.945179971813028e6, vy = 99.52330011168333], [az = 8.107039356674611e10, ay = 2.392572142369944e6]
[z = 8.23892490748579e-6, y = 2.429385679308783e-10], [vz = 6.945179971893962e6, vy = 99.52330011407082], [az = 8.09336558742866e10, ay = 2.3875000086913933e6]
[z = 8.245870087457683e-6, y = 2.4303809123099234e-10], [vz = 6.945179971974758e6, vy = 99.52330011645327], [az = 8.07972638340429e10, ay = 2.3824433149938355e6]
[z = 8.252815267429658e-6, y = 2.431376145311088e-10], [vz = 6.945179972055419e6, vy = 99.52330011883068], [az = 8.066121628198714e10, ay = 2.3774020004708203e6]
[z = 8.259760447401714e-6, y = 2.4323713783122767e-10], [vz = 6.945179972135945e6, vy = 99.52330012120305], [az = 8.052551205898747e10, ay = 2.372376004608676e6]
[z = 8.26670562737385e-6, y = 2.4333666113134885e-10], [vz = 6.945179972216335e6, vy = 99.52330012357042], [az = 8.039015001078316e10, ay = 2.3673652671848396e6]
[z = 8.273650807346066e-6, y = 2.434361844314724e-10], [vz = 6.94517997229659e6, vy = 99.52330012593279], [az = 8.025512898796002e10, ay = 2.362369728266211e6]
[z = 8.280595987318362e-6, y = 2.4353570773159835e-10], [vz = 6.945179972376711e6, vy = 99.52330012829019], [az = 8.012044784592635e10, ay = 2.357389328207514e6]
[z = 8.287541167290739e-6, y = 2.4363523103172666e-10], [vz = 6.945179972456696e6, vy = 99.52330013064261], [az = 7.998610544488829e10, ay = 2.3524240076496555e6]
[z = 8.294486347263195e-6, y = 2.437347543318573e-10], [vz = 6.945179972536549e6, vy = 99.52330013299009], [az = 7.985210064982582e10, ay = 2.3474737075181156e6]
[z = 8.301431527235732e-6, y = 2.4383427763199027e-10], [vz = 6.945179972616267e6, vy = 99.52330013533262], [az = 7.971843233046912e10, ay = 2.3425383690213384e6]
[z = 8.30837670720835e-6, y = 2.439338009321256e-10], [vz = 6.945179972695853e6, vy = 99.52330013767023], [az = 7.958509936127405e10, ay = 2.3376179336491176e6]
[z = 8.315321887181046e-6, y = 2.440333242322633e-10], [vz = 6.945179972775305e6, vy = 99.52330014000295], [az = 7.945210062139919e10, ay = 2.3327123431710307e6]
[z = 8.32226706715382e-6, y = 2.441328475324033e-10], [vz = 6.9451799728546245e6, vy = 99.52330014233077], [az = 7.931943499468166e10, ay = 2.327821539634842e6]
[z = 8.329212247126674e-6, y = 2.442323708325456e-10], [vz = 6.945179972933812e6, vy = 99.52330014465372], [az = 7.918710136961432e10, ay = 2.322945465364949e6]
[z = 8.336157427099608e-6, y = 2.4433189413269026e-10], [vz = 6.945179973012867e6, vy = 99.5233001469718], [az = 7.905509863932188e10, ay = 2.3180840629608096e6]
[z = 8.343102607072622e-6, y = 2.4443141743283724e-10], [vz = 6.94517997309179e6, vy = 99.52330014928505], [az = 7.892342570153821e10, ay = 2.313237275295408e6]
[z = 8.350047787045713e-6, y = 2.4453094073298654e-10], [vz = 6.945179973170582e6, vy = 99.52330015159346], [az = 7.879208145858298e10, ay = 2.308405045513708e6]
[z = 8.356992967018884e-6, y = 2.446304640331381e-10], [vz = 6.945179973249244e6, vy = 99.52330015389705], [az = 7.866106481733907e10, ay = 2.3035873170311293e6]
[z = 8.363938146992133e-6, y = 2.44729987333292e-10], [vz = 6.945179973327774e6, vy = 99.52330015619584], [az = 7.853037468922983e10, ay = 2.2987840335320323e6]
[z = 8.370883326965461e-6, y = 2.448295106334482e-10], [vz = 6.945179973406173e6, vy = 99.52330015848985], [az = 7.840000999019606e10, ay = 2.2939951389682004e6]
[z = 8.377828506938868e-6, y = 2.449290339336067e-10], [vz = 6.9451799734844435e6, vy = 99.52330016077907], [az = 7.826996964067407e10, ay = 2.2892205775573514e6]
[z = 8.384773686912352e-6, y = 2.450285572337675e-10], [vz = 6.945179973562583e6, vy = 99.52330016306354], [az = 7.814025256557295e10, ay = 2.284460293781646e6]
[z = 8.391718866885914e-6, y = 2.4512808053393055e-10], [vz = 6.945179973640595e6, vy = 99.52330016534326], [az = 7.801085769425256e10, ay = 2.2797142323862063e6]
[z = 8.398664046859555e-6, y = 2.452276038340959e-10], [vz = 6.9451799737184765e6, vy = 99.52330016761825], [az = 7.788178396050127e10, ay = 2.274982338377647e6]
[z = 8.405609226833273e-6, y = 2.453271271342635e-10], [vz = 6.94517997379623e6, vy = 99.52330016988851], [az = 7.775303030251422e10, ay = 2.2702645570226195e6]
[z = 8.412554406807069e-6, y = 2.4542665043443336e-10], [vz = 6.945179973873855e6, vy = 99.52330017215408], [az = 7.762459566287114e10, ay = 2.265560833846353e6]
[z = 8.419499586780943e-6, y = 2.455261737346055e-10], [vz = 6.945179973951351e6, vy = 99.52330017441496], [az = 7.749647898851506e10, ay = 2.260871114631222e6]
[z = 8.426444766754895e-6, y = 2.4562569703477995e-10], [vz = 6.94517997402872e6, vy = 99.52330017667116], [az = 7.736867923073047e10, ay = 2.2561953454153105e6]
[z = 8.433389946728923e-6, y = 2.457252203349566e-10], [vz = 6.945179974105961e6, vy = 99.5233001789227], [az = 7.72411953451217e10, ay = 2.251533472490983e6]
[z = 8.440335126703029e-6, y = 2.4582474363513553e-10], [vz = 6.945179974183075e6, vy = 99.52330018116959], [az = 7.711402629159204e10, ay = 2.246885442403482e6]
[z = 8.447280306677211e-6, y = 2.459242669353167e-10], [vz = 6.945179974260062e6, vy = 99.52330018341183], [az = 7.698717103432211e10, ay = 2.2422512019495135e6]
[z = 8.454225486651471e-6, y = 2.460237902355001e-10], [vz = 6.945179974336922e6, vy = 99.52330018564946], [az = 7.686062854174898e10, ay = 2.237630698175857e6]
[z = 8.461170666625808e-6, y = 2.4612331353568575e-10], [vz = 6.945179974413657e6, vy = 99.52330018788248], [az = 7.673439778654517e10, ay = 2.2330238783779773e6]
[z = 8.468115846600222e-6, y = 2.462228368358736e-10], [vz = 6.945179974490265e6, vy = 99.52330019011092], [az = 7.660847774559772e10, ay = 2.228430690098644e6]
[z = 8.475061026574713e-6, y = 2.463223601360637e-10], [vz = 6.945179974566748e6, vy = 99.52330019233477], [az = 7.64828673999875e10, ay = 2.2238510811265623e6]
[z = 8.48200620654928e-6, y = 2.4642188343625603e-10], [vz = 6.945179974643106e6, vy = 99.52330019455405], [az = 7.635756573496867e10, ay = 2.2192849994950183e6]
[z = 8.488951386523923e-6, y = 2.4652140673645057e-10], [vz = 6.945179974719338e6, vy = 99.52330019676879], [az = 7.623257173994815e10, ay = 2.214732393480522e6]
[z = 8.495896566498642e-6, y = 2.4662093003664734e-10], [vz = 6.945179974795446e6, vy = 99.52330019897899], [az = 7.610788440846513e10, ay = 2.2101932116014627e6]
[z = 8.502841746473438e-6, y = 2.467204533368463e-10], [vz = 6.94517997487143e6, vy = 99.52330020118465], [az = 7.598350273817096e10, ay = 2.205667402616778e6]
[z = 8.50978692644831e-6, y = 2.4681997663704753e-10], [vz = 6.945179974947289e6, vy = 99.52330020338582], [az = 7.585942573080885e10, ay = 2.201154915524624e6]
[z = 8.516732106423258e-6, y = 2.469194999372509e-10], [vz = 6.945179975023025e6, vy = 99.52330020558247], [az = 7.573565239219408e10, ay = 2.1966556995610623e6]
[z = 8.52367728639828e-6, y = 2.470190232374565e-10], [vz = 6.945179975098637e6, vy = 99.52330020777464], [az = 7.561218173219382e10, ay = 2.192169704198746e6]
[z = 8.530622466373379e-6, y = 2.471185465376643e-10], [vz = 6.945179975174126e6, vy = 99.52330020996233], [az = 7.548901276470752e10, ay = 2.187696879145622e6]
[z = 8.537567646348552e-6, y = 2.4721806983787424e-10], [vz = 6.945179975249493e6, vy = 99.52330021214557], [az = 7.536614450764714e10, ay = 2.183237174343633e6]
[z = 8.544512826323802e-6, y = 2.473175931380864e-10], [vz = 6.945179975324736e6, vy = 99.52330021432437], [az = 7.524357598291754e10, ay = 2.17879053996744e6]
[z = 8.551458006299126e-6, y = 2.4741711643830075e-10], [vz = 6.945179975399857e6, vy = 99.52330021649873], [az = 7.512130621639711e10, ay = 2.174356926423138e6]
[z = 8.558403186274526e-6, y = 2.4751663973851726e-10], [vz = 6.945179975474857e6, vy = 99.52330021866867], [az = 7.499933423791824e10, ay = 2.169936284346991e6]
[z = 8.565348366250001e-6, y = 2.4761616303873595e-10], [vz = 6.945179975549734e6, vy = 99.5233002208342], [az = 7.487765908124838e10, ay = 2.165528564604175e6]
[z = 8.57229354622555e-6, y = 2.477156863389568e-10], [vz = 6.9451799756244905e6, vy = 99.52330022299533], [az = 7.475627978407062e10, ay = 2.1611337182875187e6]
[z = 8.579238726201175e-6, y = 2.478152096391798e-10], [vz = 6.945179975699126e6, vy = 99.52330022515208], [az = 7.463519538796474e10, ay = 2.156751696716263e6]
[z = 8.586183906176873e-6, y = 2.479147329394049e-10], [vz = 6.94517997577364e6, vy = 99.52330022730446], [az = 7.451440493838841e10, ay = 2.1523824514348237e6]
[z = 8.593129086152646e-6, y = 2.4801425623963224e-10], [vz = 6.945179975848034e6, vy = 99.52330022945249], [az = 7.439390748465817e10, ay = 2.1480259342115587e6]
[z = 8.600074266128494e-6, y = 2.481137795398617e-10], [vz = 6.945179975922308e6, vy = 99.52330023159617], [az = 7.427370207993094e10, ay = 2.143682097037553e6]
[z = 8.607019446104416e-6, y = 2.482133028400933e-10], [vz = 6.945179975996462e6, vy = 99.52330023373551], [az = 7.41537877811852e10, ay = 2.139350892125398e6]
[z = 8.613964626080412e-6, y = 2.48312826140327e-10], [vz = 6.945179976070496e6, vy = 99.52330023587055], [az = 7.40341636492027e10, ay = 2.1350322719079917e6]
[z = 8.620909806056484e-6, y = 2.4841234944056286e-10], [vz = 6.945179976144411e6, vy = 99.52330023800128], [az = 7.391482874854994e10, ay = 2.1307261890373346e6]
[z = 8.627854986032628e-6, y = 2.485118727408009e-10], [vz = 6.945179976218207e6, vy = 99.52330024012771], [az = 7.379578214755995e10, ay = 2.1264325963833435e6]
[z = 8.634800166008846e-6, y = 2.48611396041041e-10], [vz = 6.945179976291884e6, vy = 99.52330024224986], [az = 7.36770229183142e10, ay = 2.1221514470326686e6]
[z = 8.641745345985138e-6, y = 2.487109193412833e-10], [vz = 6.945179976365442e6, vy = 99.52330024436775], [az = 7.355855013662402e10, ay = 2.1178826942875045e6]
[z = 8.648690525961504e-6, y = 2.4881044264152765e-10], [vz = 6.945179976438883e6, vy = 99.52330024648137], [az = 7.344036288201338e10, ay = 2.1136262916644407e6]
[z = 8.655635705937942e-6, y = 2.4890996594177415e-10], [vz = 6.945179976512205e6, vy = 99.52330024859076], [az = 7.332246023770049e10, ay = 2.1093821928932862e6]
[z = 8.662580885914454e-6, y = 2.490094892420227e-10], [vz = 6.94517997658541e6, vy = 99.52330025069591], [az = 7.320484129058011e10, ay = 2.1051503519159216e6]
[z = 8.66952606589104e-6, y = 2.491090125422734e-10], [vz = 6.945179976658497e6, vy = 99.52330025279684], [az = 7.3087505131206e10, ay = 2.100930722885148e6]
